YearStart,YearEnd,LocationAbbr,State,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,CO,Colorado,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,17.1,17.1,,,15.8,18.4,7398,,,,Female,,,"(38.843840757, -106.133610921)",PA,PA1,Q047,VALUE,8,Sex,Female,SEX,FEMALE
2011,2011,CO,Colorado,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,43.5,43.5,,,41.6,45.4,5700,,,,Male,,,"(38.843840757, -106.133610921)",OWS,OWS1,Q037,VALUE,8,Sex,Male,SEX,MALE
2011,2011,CO,Colorado,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,38.9,38.9,,,36.9,40.9,5332,,,,Male,,,"(38.843840757, -106.133610921)",PA,PA1,Q046,VALUE,8,Sex,Male,SEX,MALE
2011,2011,CO,Colorado,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,26.7,26.7,,,25.3,28.2,7276,,,,Female,,,"(38.843840757, -106.133610921)",OWS,OWS1,Q037,VALUE,8,Sex,Female,SEX,FEMALE
2011,2011,CO,Colorado,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,20.3,20.3,,,19,21.7,7276,,,,Female,,,"(38.843840757, -106.133610921)",OWS,OWS1,Q036,VALUE,8,Sex,Female,SEX,FEMALE
2011,2011,CO,Colorado,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,15.9,15.9,,,14.5,17.4,5402,,,,Male,,,"(38.843840757, -106.133610921)",PA,PA1,Q047,VALUE,8,Sex,Male,SEX,MALE
2011,2011,CT,Connecticut,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,28.3,28.3,,,26.4,30.4,3887,,,,Female,,,"(41.56266102, -72.649840952)",OWS,OWS1,Q037,VALUE,9,Sex,Female,SEX,FEMALE
2011,2011,CT,Connecticut,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,54.2,54.2,,,51.4,56.9,2458,,,,Male,,,"(41.56266102, -72.649840952)",PA,PA1,Q043,VALUE,9,Sex,Male,SEX,MALE
2011,2011,CT,Connecticut,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,34.4,34.4,,,31.8,37,2476,,,,Male,,,"(41.56266102, -72.649840952)",PA,PA1,Q046,VALUE,9,Sex,Male,SEX,MALE
2011,2011,CT,Connecticut,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,27.1,27.1,,,25.1,29.2,4009,,,,Female,,,"(41.56266102, -72.649840952)",PA,PA1,Q046,VALUE,9,Sex,Female,SEX,FEMALE
2011,2011,CT,Connecticut,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,35.2,35.2,,,32.7,37.9,2444,,,,Male,,,"(41.56266102, -72.649840952)",PA,PA1,Q045,VALUE,9,Sex,Male,SEX,MALE
2011,2011,CT,Connecticut,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,19.5,19.5,,,17.8,21.4,3874,,,,Female,,,"(41.56266102, -72.649840952)",PA,PA1,Q044,VALUE,9,Sex,Female,SEX,FEMALE
2011,2011,CT,Connecticut,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,24.2,24.2,,,21.9,26.7,2429,,,,Male,,,"(41.56266102, -72.649840952)",PA,PA1,Q044,VALUE,9,Sex,Male,SEX,MALE
2011,2011,CT,Connecticut,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,23.9,23.9,,,21.7,26.3,2514,,,,Male,,,"(41.56266102, -72.649840952)",PA,PA1,Q047,VALUE,9,Sex,Male,SEX,MALE
2011,2011,CT,Connecticut,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,30.6,30.6,,,28.6,32.8,3896,,,,Female,,,"(41.56266102, -72.649840952)",PA,PA1,Q045,VALUE,9,Sex,Female,SEX,FEMALE
2011,2011,CT,Connecticut,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,42,42,,,39.5,44.7,2570,,,,Male,,,"(41.56266102, -72.649840952)",OWS,OWS1,Q037,VALUE,9,Sex,Male,SEX,MALE
2011,2011,CT,Connecticut,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,25.4,25.4,,,23.1,27.8,2570,,,,Male,,,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,VALUE,9,Sex,Male,SEX,MALE
2011,2011,CT,Connecticut,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,51.1,51.1,,,48.8,53.4,3918,,,,Female,,,"(41.56266102, -72.649840952)",PA,PA1,Q043,VALUE,9,Sex,Female,SEX,FEMALE
2011,2011,CT,Connecticut,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,23.6,23.6,,,21.7,25.6,3887,,,,Female,,,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,VALUE,9,Sex,Female,SEX,FEMALE
2011,2011,CT,Connecticut,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,27,27,,,25,29.1,4074,,,,Female,,,"(41.56266102, -72.649840952)",PA,PA1,Q047,VALUE,9,Sex,Female,SEX,FEMALE
2011,2011,DC,District of Columbia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,37.5,37.5,,,33.7,41.4,1615,,,,Male,,,"(38.890371385, -77.031961127)",PA,PA1,Q045,VALUE,11,Sex,Male,SEX,MALE
2011,2011,DC,District of Columbia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,56,56,,,53.1,58.8,2552,,,,Female,,,"(38.890371385, -77.031961127)",PA,PA1,Q043,VALUE,11,Sex,Female,SEX,FEMALE
2011,2011,DC,District of Columbia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,29.9,29.9,,,27.4,32.7,2624,,,,Female,,,"(38.890371385, -77.031961127)",PA,PA1,Q046,VALUE,11,Sex,Female,SEX,FEMALE
2011,2011,DC,District of Columbia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,17.7,17.7,,,15.1,20.6,1674,,,,Male,,,"(38.890371385, -77.031961127)",PA,PA1,Q047,VALUE,11,Sex,Male,SEX,MALE
2011,2011,DC,District of Columbia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,59.5,59.5,,,55.6,63.2,1622,,,,Male,,,"(38.890371385, -77.031961127)",PA,PA1,Q043,VALUE,11,Sex,Male,SEX,MALE
2011,2011,DC,District of Columbia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,28.4,28.4,,,25.8,31.2,2652,,,,Female,,,"(38.890371385, -77.031961127)",OWS,OWS1,Q036,VALUE,11,Sex,Female,SEX,FEMALE
2011,2011,DC,District of Columbia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,21.6,21.6,,,19.3,24,2682,,,,Female,,,"(38.890371385, -77.031961127)",PA,PA1,Q047,VALUE,11,Sex,Female,SEX,FEMALE
2011,2011,DC,District of Columbia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,34.9,34.9,,,31.6,38.4,1716,,,,Male,,,"(38.890371385, -77.031961127)",OWS,OWS1,Q037,VALUE,11,Sex,Male,SEX,MALE
2011,2011,DC,District of Columbia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,23.9,23.9,,,21.6,26.4,2652,,,,Female,,,"(38.890371385, -77.031961127)",OWS,OWS1,Q037,VALUE,11,Sex,Female,SEX,FEMALE
2011,2011,DC,District of Columbia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,21.4,21.4,,,19.1,23.8,2512,,,,Female,,,"(38.890371385, -77.031961127)",PA,PA1,Q044,VALUE,11,Sex,Female,SEX,FEMALE
2011,2011,DC,District of Columbia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,31.6,31.6,,,29,34.4,2537,,,,Female,,,"(38.890371385, -77.031961127)",PA,PA1,Q045,VALUE,11,Sex,Female,SEX,FEMALE
2011,2011,DC,District of Columbia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,18.6,18.6,,,16,21.4,1716,,,,Male,,,"(38.890371385, -77.031961127)",OWS,OWS1,Q036,VALUE,11,Sex,Male,SEX,MALE
2011,2011,DC,District of Columbia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,43.1,43.1,,,39.3,47,1652,,,,Male,,,"(38.890371385, -77.031961127)",PA,PA1,Q046,VALUE,11,Sex,Male,SEX,MALE
2011,2011,DC,District of Columbia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,31.9,31.9,,,28.2,35.8,1605,,,,Male,,,"(38.890371385, -77.031961127)",PA,PA1,Q044,VALUE,11,Sex,Male,SEX,MALE
2011,2011,DE,Delaware,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,17.9,17.9,,,15.8,20.2,2756,,,,Female,,,"(39.008830667, -75.577741168)",PA,PA1,Q044,VALUE,10,Sex,Female,SEX,FEMALE
2011,2011,DE,Delaware,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,28.6,28.6,,,26.2,31.1,2742,,,,Female,,,"(39.008830667, -75.577741168)",OWS,OWS1,Q036,VALUE,10,Sex,Female,SEX,FEMALE
2011,2011,DE,Delaware,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,41.6,41.6,,,38.5,44.8,1788,,,,Male,,,"(39.008830667, -75.577741168)",OWS,OWS1,Q037,VALUE,10,Sex,Male,SEX,MALE
2011,2011,DE,Delaware,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,47,47,,,44.3,49.8,2797,,,,Female,,,"(39.008830667, -75.577741168)",PA,PA1,Q043,VALUE,10,Sex,Female,SEX,FEMALE
2011,2011,DE,Delaware,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,29.1,29.1,,,26.2,32.1,1693,,,,Male,,,"(39.008830667, -75.577741168)",PA,PA1,Q045,VALUE,10,Sex,Male,SEX,MALE
2011,2011,DE,Delaware,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,29,29,,,26.2,31.9,1788,,,,Male,,,"(39.008830667, -75.577741168)",OWS,OWS1,Q036,VALUE,10,Sex,Male,SEX,MALE
2011,2011,DE,Delaware,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,27.4,27.4,,,25.2,29.7,2923,,,,Female,,,"(39.008830667, -75.577741168)",PA,PA1,Q047,VALUE,10,Sex,Female,SEX,FEMALE
2011,2011,DE,Delaware,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,25.4,25.4,,,22.5,28.5,1685,,,,Male,,,"(39.008830667, -75.577741168)",PA,PA1,Q044,VALUE,10,Sex,Male,SEX,MALE
2011,2011,DE,Delaware,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,28.7,28.7,,,26.3,31.1,2742,,,,Female,,,"(39.008830667, -75.577741168)",OWS,OWS1,Q037,VALUE,10,Sex,Female,SEX,FEMALE
2011,2011,DE,Delaware,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,25.7,25.7,,,23.3,28.1,2875,,,,Female,,,"(39.008830667, -75.577741168)",PA,PA1,Q046,VALUE,10,Sex,Female,SEX,FEMALE
2011,2011,DE,Delaware,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,39.6,39.6,,,36.3,42.9,1771,,,,Male,,,"(39.008830667, -75.577741168)",PA,PA1,Q046,VALUE,10,Sex,Male,SEX,MALE
2011,2011,DE,Delaware,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,27.6,27.6,,,25.1,30.4,2766,,,,Female,,,"(39.008830667, -75.577741168)",PA,PA1,Q045,VALUE,10,Sex,Female,SEX,FEMALE
2011,2011,DE,Delaware,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,26.6,26.6,,,23.8,29.6,1805,,,,Male,,,"(39.008830667, -75.577741168)",PA,PA1,Q047,VALUE,10,Sex,Male,SEX,MALE
2011,2011,DE,Delaware,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,50.1,50.1,,,46.7,53.5,1714,,,,Male,,,"(39.008830667, -75.577741168)",PA,PA1,Q043,VALUE,10,Sex,Male,SEX,MALE
2011,2011,FL,Florida,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,25.6,25.6,,,24,27.2,6942,,,,Female,,,"(28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Sex,Female,SEX,FEMALE
2011,2011,FL,Florida,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,24.4,24.4,,,22.5,26.4,4584,,,,Male,,,"(28.932040377, -81.928960539)",PA,PA1,Q047,VALUE,12,Sex,Male,SEX,MALE
2011,2011,FL,Florida,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,49.8,49.8,,,47.9,51.7,6683,,,,Female,,,"(28.932040377, -81.928960539)",PA,PA1,Q043,VALUE,12,Sex,Female,SEX,FEMALE
2011,2011,FL,Florida,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,23.6,23.6,,,22.1,25.3,6872,,,,Female,,,"(28.932040377, -81.928960539)",PA,PA1,Q046,VALUE,12,Sex,Female,SEX,FEMALE
2011,2011,FL,Florida,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,29.2,29.2,,,27.6,30.9,6980,,,,Female,,,"(28.932040377, -81.928960539)",PA,PA1,Q047,VALUE,12,Sex,Female,SEX,FEMALE
2011,2011,FL,Florida,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,56,56,,,53.8,58.3,4417,,,,Male,,,"(28.932040377, -81.928960539)",PA,PA1,Q043,VALUE,12,Sex,Male,SEX,MALE
2011,2011,FL,Florida,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,27.7,27.7,,,25.8,29.6,4828,,,,Male,,,"(28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Sex,Male,SEX,MALE
2011,2011,FL,Florida,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,25.5,25.5,,,23.5,27.6,4357,,,,Male,,,"(28.932040377, -81.928960539)",PA,PA1,Q044,VALUE,12,Sex,Male,SEX,MALE
